time,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
0.720000,0.227144,0.332776,0.465028,0.340114,0.635353,0.462608,0.520476,0.315905,0.438078,0.609469,0.446106,0.823097,0.603186,0.650310,-0.800865,-0.196388,-5.895093,6.655773,16.882977,27.429124,27.504125,4.825781,-23.207661,1.835392,-3.027989,0.296288,0.106875,-0.061603
0.740000,0.233471,0.341497,0.477262,0.348950,0.651602,0.474160,0.533117,0.316777,0.431096,0.614705,0.435634,0.811578,0.574911,0.648215,1.399848,-0.710238,1.230598,-3.994382,-11.674197,-9.862775,26.089972,5.190208,-21.895538,2.137117,-3.118129,0.096288,0.226021,-0.061603
0.760000,0.239799,0.350224,0.489466,0.357762,0.667747,0.485629,0.545620,0.315905,0.438078,0.611563,0.442965,0.811578,0.553968,0.612611,1.248339,-0.008455,-0.529898,6.959225,12.535486,-24.873779,-17.390144,5.311684,-23.781715,2.499186,-3.839252,0.296288,0.291010,-0.030460
0.780000,0.246130,0.358983,0.501633,0.366554,0.683816,0.497036,0.558011,0.318523,0.436332,0.610516,0.434587,0.796917,0.587478,0.608422,1.915635,-0.090019,6.350862,-4.985079,-1.520163,30.570867,1.897458,5.392668,-21.690518,2.287979,-2.336913,0.162955,0.475146,0.042208
0.800000,0.252456,0.367697,0.513776,0.375288,0.699784,0.508299,0.570232,0.315032,0.435460,0.604233,0.437729,0.802153,0.538260,0.614705,-0.789321,2.115601,-4.146380,-2.944357,-8.536113,-31.400255,0.869061,5.838079,-22.551599,2.559531,-2.787614,0.162955,0.193527,-0.009697
0.820000,0.258779,0.376449,0.525874,0.384021,0.715665,0.519485,0.582311,0.318523,0.438078,0.609469,0.438776,0.818908,0.574911,0.616799,1.016706,1.342520,5.822895,-6.309182,20.894067,25.186692,29.714367,5.473652,-25.790905,2.650048,-3.448644,0.251844,0.355999,-0.030460
0.840000,0.265095,0.385204,0.537948,0.392686,0.731410,0.530579,0.594243,0.315032,0.428478,0.606327,0.433540,0.799012,0.560251,0.596903,1.245710,-3.428841,5.056729,10.444057,12.871387,17.678023,14.444482,5.757095,-21.321484,2.559531,-2.306866,0.185177,0.258516,0.031827
0.860000,0.271405,0.393819,0.549994,0.401300,0.747089,0.541544,0.606024,0.313287,0.422370,0.597950,0.426209,0.803201,0.529882,0.590619,-2.772428,-4.739900,0.542869,-1.364125,16.903789,-20.307138,17.775433,6.040538,-20.050364,2.408669,-1.645837,0.151844,0.280179,0.052590
0.880000,0.277704,0.402473,0.561993,0.409894,0.762632,0.552416,0.617667,0.315905,0.433714,0.605280,0.426209,0.783304,0.518363,0.593761,-0.512989,2.317355,3.777136,0.413151,-5.362686,-31.834362,24.734453,6.607425,-24.191754,3.132808,-2.937848,0.229621,0.312673,-0.051222
0.900000,0.284002,0.411209,0.573950,0.418463,0.778079,0.563195,0.629131,0.316777,0.432842,0.593761,0.430398,0.758171,0.516268,0.580147,3.325755,-0.239187,-1.613234,0.785839,-13.945383,-30.229757,7.475862,6.121522,-21.731522,2.529359,-2.036445,0.062955,0.355999,-0.009697
0.920000,0.290305,0.419829,0.585885,0.426944,0.793408,0.573845,0.640429,0.319395,0.424115,0.590619,0.411549,0.769690,0.524646,0.553968,2.859375,-4.729298,-1.643392,-7.018056,20.529203,-0.384339,-3.556831,6.931360,-20.214379,2.831083,-1.435509,0.162955,0.442651,0.011065
0.940000,0.296588,0.428442,0.597779,0.435423,0.808627,0.584391,0.651566,0.311541,0.431096,0.591667,0.428304,0.750841,0.550826,0.539307,0.456273,1.306919,-1.962137,5.148964,-14.212281,34.918532,-25.188680,7.214803,-23.289669,3.072463,-1.976351,0.229621,0.323505,-0.040841
0.960000,0.302875,0.437102,0.609635,0.443857,0.823734,0.594806,0.662549,0.311541,0.428478,0.591667,0.415737,0.768643,0.500560,0.560251,-2.794544,-2.374353,2.920631,-3.421567,19.406253,-30.081454,16.299339,6.364473,-20.501406,2.770738,-1.345369,0.274066,0.377662,0.062971
0.980000,0.309168,0.445662,0.621459,0.452198,0.838722,0.605123,0.673363,0.315032,0.428478,0.595855,0.411549,0.738274,0.520457,0.547684,4.063609,-1.387565,3.230390,-0.728086,4.813395,16.006361,10.324283,7.498246,-19.599321,3.102635,-1.074948,0.174066,0.388494,-0.030460
1.000000,0.315431,0.454248,0.633219,0.460558,0.853569,0.615312,0.684002,0.314159,0.431096,0.583289,0.414690,0.717330,0.489041,0.515221,2.254958,-1.407482,-6.331536,-11.856166,-18.654788,-30.978458,-17.715720,7.579230,-23.494688,3.344015,-1.856164,0.174066,0.442651,-0.020079
1.020000,0.321705,0.462868,0.644954,0.468843,0.868312,0.625397,0.694460,0.314159,0.426733,0.589572,0.405265,0.722566,0.511032,0.506844,-2.029902,-0.999219,6.260714,-4.990269,-7.551247,13.329341,-16.519700,7.538738,-19.640325,2.951773,-0.804527,0.096288,0.377662,-0.009697
1.040000,0.327982,0.471374,0.656658,0.477067,0.882931,0.635347,0.704734,0.315905,0.427606,0.589572,0.410501,0.718378,0.513127,0.521504,3.269271,0.348220,9.060458,3.225876,1.448557,28.020794,11.705083,7.741198,-19.230286,3.132808,-0.654293,0.162955,0.312673,0.000684
1.060000,0.334243,0.479900,0.668303,0.485279,0.897428,0.645167,0.714844,0.311541,0.428478,0.585383,0.408407,0.736180,0.508938,0.515221,-0.063678,-1.012874,2.931990,-4.953179,24.867443,32.380153,26.719989,7.943657,-22.182565,3.313842,-1.074948,0.162955,0.453483,0.031827
1.080000,0.340496,0.488471,0.679901,0.493420,0.911781,0.654869,0.724762,0.308051,0.427606,0.573864,0.405265,0.718378,0.490088,0.496372,-4.235510,-1.606312,-2.207023,0.721524,-10.160120,13.691213,9.739174,8.146117,-19.886348,3.132808,-0.714386,0.140733,0.345168,0.052590
1.100000,0.346742,0.496932,0.691478,0.501493,0.926001,0.664432,0.734502,0.313287,0.421497,0.571770,0.404218,0.705811,0.452389,0.495324,2.478376,1.162412,-1.091187,0.652068,2.036322,-31.442790,22.275989,8.874971,-18.287198,3.344015,0.006737,0.218510,0.464314,0.042208
1.120000,0.352986,0.505404,0.702997,0.509550,0.940099,0.673881,0.744054,0.315032,0.429351,0.571770,0.403171,0.681726,0.471239,0.487994,0.681455,1.740771,1.457863,-2.979513,-25.097445,7.348455,19.907735,8.551036,-21.936541,3.645739,-0.834573,0.274066,0.323505,-0.020079
1.140000,0.359230,0.513920,0.714466,0.517548,0.954057,0.683192,0.753406,0.314159,0.422370,0.577006,0.395841,0.702670,0.452389,0.448201,2.705245,-2.078557,5.027548,-1.585786,-2.174663,-10.042934,-28.254721,9.198906,-18.820248,3.464704,0.096877,0.251844,0.399325,0.000684
1.160000,0.365465,0.522322,0.725905,0.525471,0.967888,0.692376,0.762547,0.310669,0.418006,0.570723,0.397935,0.700575,0.471239,0.445059,-3.336924,1.435419,-2.531579,1.091816,7.936296,26.817538,-4.763461,8.874971,-17.795151,3.464704,0.487485,0.162955,0.312673,0.011065
1.180000,0.371698,0.530730,0.737289,0.533362,0.981552,0.701408,0.771528,0.310669,0.422370,0.562345,0.391652,0.694292,0.452389,0.461814,-0.729991,2.215785,-6.816586,-0.923607,1.465515,4.148391,26.953387,9.401366,-20.296387,3.887119,0.006737,0.196288,0.312673,0.011065
1.200000,0.377906,0.539191,0.748613,0.541220,0.995090,0.710313,0.780289,0.311541,0.424115,0.559203,0.389557,0.657640,0.440870,0.439823,3.613350,0.718980,1.083363,-3.893603,-27.026697,-2.689968,11.711811,9.239398,-20.050364,4.068153,0.066830,0.207399,0.410157,0.031827
1.220000,0.384130,0.547564,0.759916,0.548981,1.008497,0.719078,0.788860,0.311541,0.414516,0.568628,0.387463,0.668112,0.442965,0.398982,0.154376,-2.810298,3.951317,7.426653,13.898414,3.739046,-35.502116,9.482349,-17.016078,3.706084,0.757906,0.151844,0.345168,0.000684
1.240000,0.390349,0.555906,0.771153,0.556703,1.021744,0.727690,0.797241,0.309796,0.419752,0.558156,0.380133,0.664970,0.449248,0.432493,1.586595,-0.746318,-7.958248,-6.865784,-0.572124,33.355884,29.132131,9.806285,-20.009360,3.917291,0.397345,0.162955,0.377662,-0.020079
1.260000,0.396539,0.564297,0.782335,0.564389,1.034860,0.736157,0.805412,0.305433,0.418879,0.564439,0.383274,0.661829,0.410501,0.392699,-1.982501,0.815191,6.281155,3.009986,24.545176,-11.050364,-22.785244,10.332679,-19.312294,3.826774,0.637719,0.251844,0.388494,0.062971
1.280000,0.402738,0.572609,0.793482,0.571986,1.047798,0.744517,0.813360,0.311541,0.410152,0.548732,0.380133,0.640885,0.423068,0.370708,-0.740927,-1.138197,-7.134741,-3.755535,1.477605,6.789649,-30.552069,10.008744,-16.401020,3.585394,1.178561,0.229621,0.475146,0.021446
1.300000,0.408933,0.580883,0.804577,0.579551,1.060614,0.752687,0.821112,0.310669,0.420624,0.550826,0.375944,0.629366,0.380133,0.362330,2.749353,2.111212,-1.923734,-4.657589,-4.975508,-37.579827,-32.925634,10.413663,-18.902256,3.766429,0.908140,0.151844,0.355999,0.052590
1.320000,0.415110,0.589218,0.815600,0.587058,1.073263,0.760720,0.828648,0.310669,0.414516,0.549779,0.366519,0.623083,0.390605,0.387463,3.589419,0.059533,5.707705,-1.333260,4.607191,-7.371442,21.968763,11.385469,-19.435306,4.128498,1.058374,0.218510,0.345168,0.011065
1.340000,0.421293,0.597476,0.826598,0.594480,1.085765,0.768602,0.835962,0.310669,0.408407,0.551873,0.368614,0.638791,0.378038,0.340339,-0.647593,-0.107201,0.984134,3.237043,21.520047,-5.821771,-26.811468,10.575631,-15.170904,3.585394,2.049918,0.174066,0.366831,-0.020079
1.360000,0.427474,0.605669,0.837534,0.601855,1.098102,0.776359,0.843073,0.303687,0.407534,0.543496,0.359189,0.593761,0.364425,0.352906,-2.186138,-2.282428,2.134135,-5.431101,-26.320257,-25.902376,12.904117,11.021042,-17.836155,3.887119,1.298748,0.218510,0.442651,0.021446
1.380000,0.433619,0.613943,0.848399,0.609187,1.110274,0.783948,0.849975,0.307178,0.411025,0.539307,0.368614,0.623083,0.359189,0.345575,2.194753,-1.156247,-4.582314,6.920755,17.455208,-28.741743,18.387804,11.466452,-19.722333,4.128498,1.388889,0.196288,0.431820,-0.009697
1.400000,0.439778,0.622158,0.859233,0.616442,1.122309,0.791377,0.856653,0.307178,0.407534,0.540354,0.370708,0.598997,0.385369,0.306829,-0.686517,-1.313680,1.992398,10.094020,10.236206,30.517108,-17.950360,11.102025,-15.252912,3.675912,2.170105,0.196288,0.410157,0.021446
