sample_idx,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7
220,1.2316039999999999,1.455891,1.5693440000000001,0.764629,0.714175,0.054143999999999998,-0.35431200000000002,0.20769399999999999,0.109956,-0.12252200000000001,-0.28693200000000002,-0.79586999999999997,-0.66392300000000004,-0.69010300000000002,1.3839410000000001,0.66988499999999995,-3.3364250000000002,1.2885359999999999,-13.357519999999999,5.9125589999999999,31.062341
221,1.2356819999999999,1.4580120000000001,1.566791,0.75896399999999997,0.69830999999999999,0.04086,-0.36839,0.19983999999999999,0.10384699999999999,-0.12775800000000001,-0.28902699999999998,-0.78958700000000004,-0.65868700000000002,-0.71837799999999996,-2.5576729999999999,-2.6340940000000002,-0.82639600000000002,-6.9209009999999997,-5.1043289999999999,-4.5105050000000002,-17.336317000000001
222,1.2397180000000001,1.4601059999999999,1.5641339999999999,0.75319499999999995,0.68232400000000004,0.027556000000000001,-0.38234200000000002,0.20158599999999999,0.10471999999999999,-0.129852,-0.29112100000000002,-0.787493,-0.68172600000000005,-0.69638599999999995,0.77821600000000002,0.51271599999999995,7.9752229999999997,-1.741838,21.215174000000001,-10.857583,-13.986787
223,1.24376,1.4621500000000001,1.561402,0.74737799999999999,0.66624499999999998,0.014277,-0.396204,0.19809499999999999,0.102974,-0.140324,-0.293215,-0.82414399999999999,-0.64402599999999999,-0.67439499999999997,-3.114509,1.16214,-0.165051,0.50981299999999996,-11.630976,19.046773999999999,3.8210150000000001
224,1.247779,1.4641299999999999,1.558562,0.74148899999999995,0.65006900000000001,0.00095600000000000004,-0.40996300000000002,0.200713,0.093375,-0.14765500000000001,-0.28902699999999998,-0.79586999999999997,-0.68381999999999998,-0.67439499999999997,-0.35234900000000002,-3.4679000000000002,-3.7418719999999999,3.8101289999999999,4.57545,-20.774145000000001,-1.148396
225,1.251781,1.4660820000000001,1.55562,0.73549799999999999,0.63380400000000003,-0.012319999999999999,-0.42363899999999999,0.200713,0.095992999999999995,-0.15079600000000001,-0.297404,-0.83042800000000006,-0.64297899999999997,-0.67963099999999999,0.82191099999999995,1.4104810000000001,-6.199954,-1.3291550000000001,-12.704817,25.415125,-10.83291
226,1.2557739999999999,1.467956,1.5525690000000001,0.72944600000000004,0.61744100000000002,-0.025638000000000001,-0.43718800000000002,0.19896800000000001,0.093375,-0.15079600000000001,-0.30368699999999998,-0.81995600000000002,-0.68277299999999996,-0.693245,2.0009600000000001,-0.963036,0.837368,1.9358550000000001,14.451955,-24.344459000000001,-26.088550000000001
227,1.2597240000000001,1.469751,1.549426,0.72333199999999997,0.60100299999999995,-0.038920000000000003,-0.45060800000000001,0.19198599999999999,0.090757000000000004,-0.15708,-0.304734,-0.81262500000000004,-0.63983800000000002,-0.666018,-1.0964910000000001,4.4777129999999996,0.69953699999999996,7.6962229999999998,2.6832729999999998,31.328617000000001,14.893090000000001
228,1.2636430000000001,1.4715469999999999,1.5461800000000001,0.71713199999999999,0.584453,-0.052208999999999998,-0.46393499999999999,0.19722200000000001,0.086393999999999999,-0.16650400000000001,-0.30787599999999998,-0.81786099999999995,-0.67649000000000004,-0.65240399999999998,-2.5314730000000001,0.32744600000000001,-0.92808599999999997,-3.361405,-4.4006850000000002,-26.763541,-0.194409
229,1.267541,1.473247,1.5428390000000001,0.71085900000000002,0.56784100000000004,-0.065481999999999999,-0.47713499999999998,0.192859,0.087265999999999996,-0.17069300000000001,-0.31415900000000002,-0.833569,-0.64716799999999997,-0.653451,-0.48011999999999999,0.554952,-5.4303179999999998,-3.5056319999999999,-11.295499,25.673331999999998,14.431141999999999
230,1.2714369999999999,1.4749049999999999,1.539396,0.70451799999999998,0.55113500000000004,-0.078734999999999999,-0.49024600000000002,0.19547700000000001,0.079411999999999996,-0.17802399999999999,-0.324631,-0.82833299999999999,-0.67439499999999997,-0.67230100000000004,-0.37297599999999997,0.243011,-5.5486570000000004,-4.2885090000000003,-4.0088660000000003,-27.634706999999999,-29.812270999999999
231,1.2753490000000001,1.476548,1.5358560000000001,0.69811800000000002,0.53435900000000003,-0.091988,-0.50318399999999996,0.19547700000000001,0.081157999999999994,-0.180118,-0.32777299999999998,-0.83252199999999998,-0.64716799999999997,-0.63774299999999995,1.0377149999999999,-1.23631,-1.199298,-2.0044149999999998,-7.119186,28.212322,0.51912899999999995
232,1.2792140000000001,1.478083,1.532214,0.69164800000000004,0.51750200000000002,-0.10521899999999999,-0.51600500000000005,0.192859,0.076794000000000001,-0.18116499999999999,-0.32777299999999998,-0.82519200000000004,-0.67230100000000004,-0.622035,-3.2847719999999998,0.50993100000000002,3.6123530000000001,0.91833100000000001,7.9971719999999999,-25.990590000000001,11.142863
233,1.283034,1.4796119999999999,1.5284949999999999,0.68510499999999996,0.50057200000000002,-0.118418,-0.52870499999999998,0.18587799999999999,0.074176000000000006,-0.184307,-0.32777299999999998,-0.85241900000000004,-0.64088500000000004,-0.62517699999999998,-1.8277410000000001,-1.337307,-0.72893399999999997,0.183478,9.3416499999999996,28.654748000000001,-6.4545769999999996
234,1.286821,1.481052,1.524664,0.67848699999999995,0.48356700000000002,-0.13161600000000001,-0.54127199999999998,0.19198599999999999,0.070685999999999999,-0.18954299999999999,-0.33405600000000002,-0.86289099999999996,-0.67963099999999999,-0.64926200000000001,3.0561880000000001,-1.8902810000000001,-2.0554459999999999,-7.8365049999999998,-12.105116000000001,-22.157178999999999,-34.900978000000002
235,1.290616,1.4824630000000001,1.5207299999999999,0.67180399999999996,0.46649000000000002,-0.144761,-0.55369500000000005,0.188496,0.069813,-0.20210900000000001,-0.333009,-0.83461600000000002,-0.64402599999999999,-0.60946900000000004,-2.2964199999999999,0.93349199999999999,-6.420299,-3.537458,8.0204369999999994,14.422800000000001,16.41751
236,1.2943910000000001,1.4837929999999999,1.516699,0.66505099999999995,0.449349,-0.15790699999999999,-0.56597299999999995,0.18936800000000001,0.064576999999999996,-0.204204,-0.33929199999999998,-0.87441000000000002,-0.661829,-0.60632699999999995,0.36545899999999998,-0.290856,-3.5867619999999998,-5.7646600000000001,-1.216234,2.168059,-6.418399
237,1.29816,1.485082,1.5125770000000001,0.65823299999999996,0.43214599999999997,-0.17099800000000001,-0.57809500000000003,0.18762300000000001,0.062831999999999999,-0.203156,-0.33510299999999998,-0.84927699999999995,-0.666018,-0.58957199999999998,2.0469349999999999,1.5407010000000001,4.0816049999999997,-0.599657,-0.96484499999999995,-26.088004000000002,26.55883
238,1.3018970000000001,1.4863280000000001,1.508348,0.65134499999999995,0.414879,-0.184063,-0.59008700000000003,0.185005,0.060213999999999997,-0.218864,-0.34348099999999998,-0.87964600000000004,-0.63250700000000004,-0.60946900000000004,-0.74237299999999995,0.13439200000000001,-3.22628,-0.80451300000000003,-5.9764049999999997,20.806854999999999,-9.0448339999999998
239,1.305588,1.4875119999999999,1.5040340000000001,0.64439500000000005,0.39754800000000001,-0.19708400000000001,-0.60192299999999999,0.185005,0.058469,-0.21258099999999999,-0.34243400000000002,-0.85765499999999995,-0.63774299999999995,-0.60423300000000002,1.271604,2.1275080000000002,1.5289509999999999,2.2264900000000001,15.181661999999999,24.713871999999999,-20.536349999999999
240,1.30928,1.4886470000000001,1.499625,0.63739199999999996,0.38017400000000001,-0.21008099999999999,-0.61361200000000005,0.18413199999999999,0.051486999999999998,-0.219911,-0.34243400000000002,-0.85660800000000004,-0.66811200000000004,-0.57700600000000002,-0.92516200000000004,-3.1905230000000002,2.8611309999999999,5.7593990000000002,1.526181,-19.179787999999999,7.8249870000000001
241,1.312962,1.4897290000000001,1.495106,0.63031700000000002,0.36272100000000002,-0.22304299999999999,-0.62513300000000005,0.18413199999999999,0.052359999999999997,-0.230383,-0.35395300000000002,-0.87545700000000004,-0.66287600000000002,-0.55082600000000004,0.234185,1.2729729999999999,-1.3782239999999999,-2.8623530000000001,-8.6203369999999993,-32.972206999999997,32.346913999999998
242,1.316613,1.49075,1.4905010000000001,0.62317299999999998,0.34522700000000001,-0.235933,-0.63649900000000004,0.185005,0.049742000000000001,-0.230383,-0.35395300000000002,-0.89744800000000002,-0.64088500000000004,-0.58014699999999997,0.49673200000000001,0.41871700000000001,-2.225301,-0.59135499999999996,-5.73299,-6.5458150000000002,-27.744318
243,1.320195,1.49173,1.485803,0.61597100000000005,0.32768999999999998,-0.248806,-0.64769699999999997,0.17976900000000001,0.046251,-0.23666699999999999,-0.356047,-0.89011799999999996,-0.62727100000000002,-0.53092899999999998,3.6352159999999998,-0.087041999999999994,-3.3537029999999999,-4.4134320000000002,7.9480310000000003,14.426693999999999,35.179845999999998
244,1.323804,1.492637,1.4810049999999999,0.60871200000000003,0.31011,-0.2616,-0.65872600000000003,0.180642,0.044505999999999997,-0.24399699999999999,-0.36966100000000002,-0.88069299999999995,-0.61889400000000006,-0.54349599999999998,-3.1152410000000001,1.0323560000000001,1.8956569999999999,-9.2249400000000001,13.039543999999999,15.537675,9.7575909999999997
245,1.3274300000000001,1.493492,1.47611,0.60139200000000004,0.29248000000000002,-0.27436100000000002,-0.66960200000000003,0.17802399999999999,0.043632999999999998,-0.246091,-0.37280200000000002,-0.87964600000000004,-0.61889400000000006,-0.53930699999999998,-3.8614549999999999,-0.075502,2.6363370000000002,-7.4424440000000001,10.871802000000001,14.997166,-3.59246
246,1.331002,1.4943150000000001,1.471139,0.59400600000000003,0.27479300000000001,-0.28707500000000002,-0.68030500000000005,0.180642,0.037525000000000003,-0.24923300000000001,-0.37070799999999998,-0.88173999999999997,-0.61575199999999997,-0.52569299999999997,2.3736320000000002,-0.75315500000000002,5.4400959999999996,-0.99002000000000001,9.7683870000000006,16.114709999999999,8.0653310000000005
247,1.3345260000000001,1.495069,1.466045,0.58655999999999997,0.25709799999999999,-0.29971999999999999,-0.69082299999999996,0.169297,0.035778999999999998,-0.25761099999999998,-0.37699100000000002,-0.88488199999999995,-0.630413,-0.50160800000000005,-1.964588,0.086927000000000004,1.4672179999999999,-1.8487929999999999,10.081379999999999,-10.554581000000001,30.798805000000002
248,1.3380179999999999,1.4957530000000001,1.4608840000000001,0.57904500000000003,0.23932700000000001,-0.31232799999999999,-0.70117099999999999,0.17016999999999999,0.033161000000000003,-0.258658,-0.37699100000000002,-0.904779,-0.64612099999999995,-0.53511799999999998,-1.1005780000000001,-0.0085880000000000001,3.073944,5.5467269999999997,2.8880680000000001,-29.521713999999999,-33.318066999999999
249,1.341515,1.4964280000000001,1.455605,0.571488,0.22154299999999999,-0.32483600000000001,-0.71133400000000002,0.17540600000000001,0.030543000000000001,-0.262847,-0.37908599999999998,-0.91106200000000004,-0.630413,-0.49113600000000002,0.563083,-0.87228700000000003,0.71943000000000001,-0.28627999999999998,-4.6535359999999999,-0.29479699999999998,15.110711999999999
250,1.3450150000000001,1.497037,1.4502440000000001,0.56387900000000002,0.20372799999999999,-0.33730199999999999,-0.72130499999999997,0.17453299999999999,0.027924999999999998,-0.26703500000000002,-0.37803799999999999,-0.89744800000000002,-0.60213899999999998,-0.47228599999999998,-3.1640429999999999,-0.028642999999999998,1.5498989999999999,0.0069750000000000003,-6.4417470000000003,28.546956000000002,38.055126999999999
251,1.348476,1.4975620000000001,1.44479,0.55620899999999995,0.185889,-0.34971999999999998,-0.73111400000000004,0.16842399999999999,0.025307,-0.27645999999999998,-0.384322,-0.88488199999999995,-0.62517699999999998,-0.46390900000000002,-2.662391,-0.101188,-3.4034550000000001,-3.468464,-3.4806020000000002,-21.176753000000001,34.627992999999996
252,1.35188,1.4980249999999999,1.4392510000000001,0.54847400000000002,0.168021,-0.36203400000000002,-0.74074499999999999,0.17016999999999999,0.020944000000000001,-0.28379100000000002,-0.39269900000000002,-0.873363,-0.61470499999999995,-0.47228599999999998,0.62587499999999996,-0.663933,-0.036283000000000003,-2.0914809999999999,5.0938610000000004,9.3814150000000005,2.8402479999999999
253,1.3553109999999999,1.4984599999999999,1.4336150000000001,0.540682,0.15011099999999999,-0.37431700000000001,-0.75015200000000004,0.17016999999999999,0.020070999999999999,-0.28483799999999998,-0.38851000000000002,-0.89011799999999996,-0.61470499999999995,-0.48380499999999999,-1.7615909999999999,-0.012548,-5.7315170000000002,7.4588039999999998,15.023334999999999,-13.199414000000001,-24.834160000000001
254,1.358741,1.4988429999999999,1.4278839999999999,0.532856,0.13219600000000001,-0.38647700000000001,-0.75938000000000005,0.17016999999999999,0.017453,-0.281696,-0.39060499999999998,-0.91210899999999995,-0.58852499999999996,-0.446106,0.193518,-0.016105000000000001,3.7277450000000001,1.427783,0.99138099999999996,30.421294,12.557266
255,1.3620890000000001,1.499185,1.4220600000000001,0.52496799999999999,0.11425,-0.39859800000000001,-0.76841400000000004,0.16755200000000001,0.013963,-0.29531000000000002,-0.38955699999999999,-0.89221200000000001,-0.61994099999999996,-0.43144500000000002,3.761288,-0.208652,-0.50550600000000001,3.569315,-4.8033849999999996,-20.748460000000001,27.45467
256,1.365389,1.499452,1.4161490000000001,0.517011,0.096305000000000002,-0.41064200000000001,-0.77724099999999996,0.16755200000000001,0.010472,-0.29635699999999998,-0.40840700000000002,-0.88069299999999995,-0.59794999999999998,-0.41364299999999998,2.4494159999999998,-0.767038,2.4615640000000001,-6.8665370000000001,4.6262619999999997,-15.856966,35.348626000000003
257,1.3687279999999999,1.4996799999999999,1.4101429999999999,0.50900999999999996,0.078325000000000006,-0.42258000000000001,-0.78588999999999998,0.17016999999999999,0.0095989999999999999,-0.30264000000000002,-0.395841,-0.90687300000000004,-0.57491099999999995,-0.41573700000000002,-0.020282000000000001,-0.66370300000000004,-0.39701500000000001,3.7488000000000001,6.4864269999999999,23.873612000000001,14.244494
258,1.372063,1.4998419999999999,1.404056,0.50097599999999998,0.060347999999999999,-0.43445699999999998,-0.79433699999999996,0.16406100000000001,0.0061089999999999998,-0.304734,-0.398982,-0.90582600000000002,-0.56548699999999996,-0.43563400000000002,-4.0205570000000002,-0.001949,3.0213320000000001,3.6739999999999999,-11.539183,35.669190999999998,-29.536248000000001
259,1.375346,1.499949,1.397875,0.49288700000000002,0.042370999999999999,-0.44624000000000003,-0.80258499999999999,0.15882499999999999,0.0034910000000000002,-0.31520599999999999,-0.403171,-0.87964600000000004,-0.56653399999999998,-0.40107700000000002,-0.67012099999999997,-0.74063800000000002,-3.642207,1.502758,1.2529399999999999,31.552956999999999,14.38214
260,1.378565,1.4999960000000001,1.391599,0.48471900000000001,0.024358000000000001,-0.45793299999999998,-0.81060200000000004,0.15969800000000001,0.00087299999999999997,-0.31101800000000002,-0.40945399999999998,-0.90791999999999995,-0.57491099999999995,-0.37280200000000002,-2.4842119999999999,-0.012276,5.2710800000000004,6.9625120000000003,10.803034,12.559044,38.215494999999997
261,1.3818159999999999,1.5,1.3852370000000001,0.47653800000000002,0.0063709999999999999,-0.469555,-0.81841600000000003,0.16231599999999999,0,-0.317301,-0.40840700000000002,-0.90791999999999995,-0.57700600000000002,-0.36232999999999999,-2.1443840000000001,-0,3.6992060000000002,-3.865761,-6.6418990000000004,-11.212906,37.404097999999998
262,1.385081,1.4999659999999999,1.3787860000000001,0.46830500000000003,-0.011632,-0.48106500000000002,-0.826044,0.15708,-0.0034910000000000002,-0.324631,-0.411549,-0.88383500000000004,-0.598997,-0.38222699999999998,-3.710404,-0.75483,5.322457,-0.42851,2.067091,-33.818874000000001,0.67888999999999999
263,1.38825,1.499862,1.372247,0.46000600000000003,-0.029628999999999999,-0.49247600000000002,-0.83343,0.15882499999999999,-0.0069810000000000002,-0.33196199999999998,-0.42202099999999998,-0.90687300000000004,-0.548732,-0.36651899999999998,3.825043,-0.75285100000000005,-5.1485269999999996,-1.809307,9.0058550000000004,31.143377999999998,-15.665421
264,1.391365,1.499698,1.3656219999999999,0.45166600000000001,-0.047629999999999999,-0.50382400000000005,-0.84061900000000001,0.15620700000000001,-0.0095989999999999999,-0.32986700000000002,-0.42202099999999998,-0.904779,-0.57805300000000004,-0.37280200000000002,1.43007,-0.015910000000000001,5.9616680000000004,-5.3670489999999997,-6.716056,-23.727775000000001,-20.218582999999999
265,1.3945339999999999,1.499463,1.3589070000000001,0.44328099999999998,-0.065602999999999995,-0.51502099999999995,-0.84759799999999996,0.16056999999999999,-0.013089999999999999,-0.33405600000000002,-0.42097299999999999,-0.88383500000000004,-0.540354,-0.356047,-2.5835349999999999,-0.10340000000000001,3.8525390000000002,0.90658300000000003,0.79021300000000005,28.091342000000001,-4.9716570000000004
266,1.397702,1.499188,1.352112,0.43487100000000001,-0.083582000000000004,-0.52615599999999996,-0.85436500000000004,0.15969800000000001,-0.013963,-0.34243400000000002,-0.41992600000000002,-0.89954299999999998,-0.56967500000000004,-0.35499999999999998,2.7652770000000002,0.65112199999999998,-5.8691620000000002,5.2508920000000003,9.8332429999999995,-19.463097999999999,-22.59365
267,1.4007970000000001,1.4988600000000001,1.3452249999999999,0.42641000000000001,-0.101566,-0.53718999999999995,-0.86089499999999997,0.14835300000000001,-0.018325999999999999,-0.344528,-0.426209,-0.91525100000000004,-0.56548699999999996,-0.31625399999999998,-2.8751229999999999,-0.75284600000000002,-1.6662049999999999,-4.9698209999999996,-10.230539,-28.90765,-7.2348999999999997
268,1.4038409999999999,1.498478,1.3382529999999999,0.417875,-0.119493,-0.54809799999999997,-0.86722500000000002,0.15446199999999999,-0.019199000000000001,-0.348717,-0.42411500000000002,-0.88488199999999995,-0.53407099999999996,-0.31625399999999998,2.1041449999999999,-0.089438000000000004,2.0429339999999998,2.9109159999999998,-0.61867700000000003,4.6788600000000002,-1.5124960000000001
269,1.4069339999999999,1.4980579999999999,1.3311919999999999,0.40934100000000001,-0.13743900000000001,-0.55891500000000005,-0.873309,0.15184400000000001,-0.021817,-0.356047,-0.42830400000000002,-0.88907099999999994,-0.53721200000000002,-0.278555,-0.41685499999999998,-0.0019480000000000001,2.1678829999999998,1.481365,9.2368030000000001,-1.2399709999999999,35.544688999999998
270,1.410007,1.4975909999999999,1.3240499999999999,0.40075100000000002,-0.15535499999999999,-0.56961200000000001,-0.87917800000000002,0.149226,-0.024434999999999998,-0.35709400000000002,-0.43144500000000002,-0.91001500000000002,-0.54349599999999998,-0.27122400000000002,-2.651878,-0.19422400000000001,0.84063100000000002,3.17746,1.109613,-24.351171000000001,31.005033000000001
271,1.412981,1.497055,1.316818,0.39212000000000002,-0.17324999999999999,-0.58018700000000001,-0.88482700000000003,0.14486199999999999,-0.026179999999999998,-0.36966100000000002,-0.43144500000000002,-0.90582600000000002,-0.54140100000000002,-0.28902699999999998,-2.1965370000000002,0.676145,-5.0045169999999999,-5.5839239999999997,-6.2364300000000004,-17.785340000000001,-3.787652
272,1.415945,1.4964500000000001,1.309504,0.38342300000000001,-0.191103,-0.59066600000000002,-0.89023399999999997,0.145735,-0.030543000000000001,-0.371755,-0.43563400000000002,-0.88278800000000002,-0.50579600000000002,-0.25970500000000002,-2.0679780000000001,0.86792199999999997,-3.2146680000000001,0.64810599999999996,-4.0012639999999999,28.279712,-6.2849550000000001
273,1.4189350000000001,1.4957830000000001,1.3021069999999999,0.37472699999999998,-0.20894099999999999,-0.60103399999999996,-0.89543399999999995,0.149226,-0.034034000000000002,-0.37489699999999998,-0.43249300000000002,-0.87859900000000002,-0.51941000000000004,-0.27227099999999999,2.4438800000000001,-0.72281700000000004,-3.6511369999999999,4.3429539999999998,-5.4976019999999997,-16.977080000000001,-19.707808
274,1.4219010000000001,1.495085,1.2946279999999999,0.365983,-0.22676299999999999,-0.61125700000000005,-0.90039100000000005,0.13875399999999999,-0.035778999999999998,-0.375944,-0.43353999999999998,-0.877552,-0.49218299999999998,-0.262847,-3.7905350000000002,0.60720399999999997,-4.3845919999999996,10.528408000000001,6.660514,26.614785000000001,-15.564574
275,1.424779,1.4943470000000001,1.2870630000000001,0.35719299999999998,-0.24452299999999999,-0.62139200000000006,-0.905115,0.139626,-0.038397000000000001,-0.37803799999999999,-0.446106,-0.88592899999999997,-0.52255200000000002,-0.23771400000000001,-2.5221200000000001,-0.62193299999999996,3.8620480000000001,-11.838069000000001,8.2078620000000004,-26.978950000000001,-15.982277
276,1.427689,1.4935480000000001,1.2794239999999999,0.34836499999999998,-0.26228099999999999,-0.63139699999999999,-0.90961499999999995,0.14311699999999999,-0.041888000000000002,-0.375944,-0.441917,-0.89116499999999998,-0.51417400000000002,-0.20106199999999999,-0.462086,0.188115,3.6588569999999998,-4.5948830000000003,19.195501,-25.181439000000001,19.756291999999998
277,1.4306030000000001,1.4926569999999999,1.271698,0.33952599999999999,-0.27998099999999998,-0.64126099999999997,-0.91389399999999998,0.14311699999999999,-0.044505999999999997,-0.39269900000000002,-0.44401200000000002,-0.89744800000000002,-0.50579600000000002,-0.214675,2.3914029999999999,-0.73677199999999998,2.2877239999999999,-4.6238770000000002,6.4410930000000004,-23.972702000000002,-16.431902000000001
278,1.433311,1.4918119999999999,1.264278,0.33107300000000001,-0.29676999999999998,-0.65051599999999998,-0.91773000000000005,0.137881,-0.047996999999999998,-0.39479300000000001,-0.45134200000000002,-0.89954299999999998,-0.46705000000000002,-0.195826,-1.60764,-1.6858010000000001,-4.4263089999999998,-1.299884,-0.71397500000000003,26.492395999999999,-12.201235
279,1.436123,1.490858,1.256389,0.32215300000000002,-0.314386,-0.66016200000000003,-0.92154700000000001,0.14399000000000001,-0.048869000000000003,-0.40002900000000002,-0.45343699999999998,-0.90059,-0.45657799999999998,-0.17697599999999999,3.42117,-2.1417320000000002,-6.3641129999999997,-4.7417049999999996,-0.32276700000000003,32.103524,-1.1385449999999999
280,1.438947,1.4898070000000001,1.248427,0.31319799999999998,-0.33196100000000001,-0.66966000000000003,-0.92513599999999996,0.14311699999999999,-0.053233000000000003,-0.395841,-0.441917,-0.87859900000000002,-0.49113600000000002,-0.17069300000000001,1.479714,-1.936879,1.2100029999999999,6.6757970000000002,15.422029999999999,-28.102654000000001,11.570195
281,1.4417530000000001,1.4887429999999999,1.2403869999999999,0.30422700000000003,-0.349497,-0.67901299999999998,-0.92845100000000003,0.137881,-0.055850999999999998,-0.40212399999999998,-0.44715300000000002,-0.85974899999999999,-0.44715300000000002,-0.15708,-1.609721,-2.3304149999999999,6.2694289999999997,4.6064290000000003,21.248474999999999,21.733122999999999,-3.1189140000000002
282,1.444469,1.4876180000000001,1.232256,0.29519600000000001,-0.36696400000000001,-0.68827199999999999,-0.93154899999999996,0.13700799999999999,-0.055850999999999998,-0.40421800000000002,-0.44401200000000002,-0.85870199999999997,-0.47647499999999998,-0.15393799999999999,0.26416499999999998,1.77698,2.4145840000000001,7.1225360000000002,4.4215980000000004,-28.549049,-5.3085319999999996
283,1.447214,1.486443,1.224048,0.28614600000000001,-0.38440600000000003,-0.69735899999999995,-0.93440599999999996,0.137881,-0.059340999999999998,-0.41573700000000002,-0.44820100000000002,-0.88069299999999995,-0.44715300000000002,-0.13927700000000001,-0.86844299999999996,1.937279,-4.2064300000000001,9.3499149999999993,-19.155918,10.933781,-4.378565
284,1.4499580000000001,1.4852019999999999,1.215776,0.27709,-0.40176099999999998,-0.70630999999999999,-0.93703199999999998,0.14049900000000001,-0.061959,-0.41678500000000002,-0.44820100000000002,-0.88278800000000002,-0.427257,-0.11833299999999999,0.83394299999999999,1.3935820000000001,1.8433470000000001,0.53259900000000004,3.0848680000000002,26.653203999999999,3.6241400000000001
285,1.452653,1.483908,1.2074149999999999,0.26797900000000002,-0.41908400000000001,-0.715144,-0.93941399999999997,0.13700799999999999,-0.063704999999999998,-0.418879,-0.46076699999999998,-0.84718300000000002,-0.42202099999999998,-0.113097,0.94589599999999996,1.1241540000000001,5.7304589999999997,-0.49626900000000002,6.6753580000000001,26.093257999999999,-2.098252
286,1.455292,1.4825710000000001,1.198971,0.258851,-0.436332,-0.72383900000000001,-0.94157299999999999,0.13875399999999999,-0.068941000000000002,-0.42935099999999998,-0.46286100000000002,-0.877552,-0.42202099999999998,-0.111003,4.0346359999999999,-0.91969299999999998,-7.3121109999999998,-4.6956769999999999,-10.534552,16.614878000000001,-2.751989
287,1.457975,1.4811879999999999,1.190461,0.24970000000000001,-0.45351999999999998,-0.732375,-0.94346300000000005,0.13439000000000001,-0.075049000000000005,-0.42516199999999998,-0.461814,-0.84299400000000002,-0.44715300000000002,-0.091106000000000006,-1.30592,-2.8277990000000002,5.9609420000000002,-4.0400029999999996,10.831853000000001,-34.053471000000002,0.89609099999999997
288,1.460609,1.4797210000000001,1.181875,0.24053099999999999,-0.47065400000000002,-0.74076299999999995,-0.94513400000000003,0.131772,-0.075922000000000003,-0.434587,-0.46076699999999998,-0.88278800000000002,-0.39688800000000002,-0.076444999999999999,1.099432,-1.5615190000000001,-4.0722909999999999,-1.1509529999999999,-18.987929999999999,26.784105,-0.19283500000000001
289,1.4631810000000001,1.478226,1.1732,0.231322,-0.48769899999999999,-0.74904000000000004,-0.94654300000000002,0.125664,-0.076794000000000001,-0.43249300000000002,-0.46809699999999999,-0.82833299999999999,-0.430398,-0.068068000000000004,-3.6841349999999999,1.8827849999999999,1.305985,-3.9417559999999998,3.0399630000000002,-32.523367,-0.088005
290,1.4657579999999999,1.476683,1.1644639999999999,0.22209300000000001,-0.50468599999999997,-0.75714199999999998,-0.94772999999999996,0.13089999999999999,-0.077667,-0.43249300000000002,-0.457625,-0.846136,-0.40631299999999998,-0.052359999999999997,3.0120330000000002,-1.7763789999999999,-0.095944000000000002,5.6114670000000002,10.878757999999999,-1.0196639999999999,1.8454980000000001
291,1.468348,1.47506,1.155646,0.21285100000000001,-0.52159699999999998,-0.76508799999999999,-0.94864499999999996,0.124791,-0.084648000000000001,-0.43982300000000002,-0.46705000000000002,-0.85346599999999995,-0.391652,-0.038746000000000003,-2.031542,-2.7375560000000001,7.1189749999999998,-2.6017299999999999,1.7426330000000001,13.179444999999999,-0.86897999999999997
292,1.4708490000000001,1.473414,1.146765,0.20358299999999999,-0.53845600000000005,-0.77290400000000004,-0.94933800000000002,0.12828200000000001,-0.083776000000000003,-0.446106,-0.461814,-0.85241900000000004,-0.38641599999999998,-0.029322000000000001,3.0822229999999999,-2.8464830000000001,-4.1649060000000002,-5.6608890000000001,-11.214404,10.118092000000001,0.12670699999999999
293,1.4733400000000001,1.471686,1.137796,0.19427900000000001,-0.55520099999999994,-0.78057100000000001,-0.94978899999999999,0.12915399999999999,-0.083776000000000003,-0.44924799999999998,-0.46286100000000002,-0.84299400000000002,-0.395841,-0.014661,4.092911,2.75109,-1.2149859999999999,-3.9691589999999999,-13.717143999999999,-19.635771999999999,1.8282510000000001
294,1.4758439999999999,1.4699409999999999,1.1287640000000001,0.18498200000000001,-0.57189299999999998,-0.78805700000000001,-0.94999999999999996,0.12653600000000001,-0.091630000000000003,-0.454484,-0.466003,-0.83985200000000004,-0.37280200000000002,-0.0031419999999999998,-2.0038469999999999,-2.6358830000000002,-7.6266569999999998,-3.0744400000000001,-14.712294999999999,-9.1339830000000006,1.046832
295,1.478313,1.4681029999999999,1.1196550000000001,0.17566599999999999,-0.58847799999999995,-0.79542000000000002,-0.94999900000000004,0.118682,-0.093375,-0.44924799999999998,-0.45657799999999998,-0.84299400000000002,-0.36547200000000002,0.001047,-3.6531699999999998,-2.1193339999999998,2.0186440000000001,5.3988500000000004,-17.791848000000002,8.9649850000000004,-0.77787099999999998
296,1.4807079999999999,1.4662269999999999,1.110466,0.166301,-0.60501000000000005,-0.80259899999999995,-0.94977699999999998,0.122173,-0.093375,-0.457625,-0.461814,-0.83880500000000002,-0.33405600000000002,0.020944000000000001,2.1175820000000001,-1.7483709999999999,2.3860929999999998,1.4052,0.64459299999999997,24.641628999999998,0.39391999999999999
