sample_idx,tau1_meas,tau1_urdf,err1,tau2_meas,tau2_urdf,err2,tau3_meas,tau3_urdf,err3,tau4_meas,tau4_urdf,err4,tau5_meas,tau5_urdf,err5,tau6_meas,tau6_urdf,err6,tau7_meas,tau7_urdf,err7
972,108.0,0.7196953105461793,107.28030468945381,-25.852199,-24.842617267909695,-1.0095817320903038,0.018727,0.42871213635165817,-0.4099851363516582,-6.1814,-6.488207579926042,0.30680757992604235,0.239208,0.6625116316042248,-0.4233036316042248,11.108446,-0.3563226269059653,11.464768626905967,1.304914,2.3450530751007133,-1.0401390751007134
973,108.0,0.7432332310394771,107.25676676896052,-26.174499,-27.48379467085875,1.3092956708587487,1.262952,0.8878732589861346,0.3750787410138655,-5.032354,-4.803864686018466,-0.22848931398153383,-0.256263,-0.6642901786432704,0.4080271786432704,10.227136,-0.31859089843137683,10.545726898431377,-1.704591,-2.460421500146114,0.7558305001461141
974,108.0,1.0634433394281178,106.93655666057188,-24.650446,-24.934485784639897,0.2840397846398979,1.171857,1.1084927188862241,0.06336428111377579,-6.814875,-6.823220201309446,0.008345201309445827,-0.37693,-0.3553619754369186,-0.02156802456308138,10.98721,-0.33990488610205816,11.327114886102057,-1.112922,0.4881514282844131,-1.601073428284413
975,108.0,0.9259871581158855,107.07401284188411,-25.734197,-25.992377381667083,0.25818038166708135,0.977125,0.9215002807455364,0.05562471925446366,-5.997028,-6.023453207318298,0.02642520731829734,-0.13126,-0.15068073923405187,0.01942073923405188,11.024238,-0.29490063270556327,11.319138632705563,-1.692874,0.015340785301533136,-1.708214785301533
976,108.0,0.7492692215194946,107.2507307784805,-25.491961,-25.754011830901,0.2620508309009999,0.756129,0.7194010703844833,0.03672792961551674,-6.102988,-6.127395280888063,0.0244072808880631,-0.118043,-0.13511220129010182,0.017069201290101824,11.024447,-0.26983697344236784,11.294283973442369,-1.540446,-0.030980646899849758,-1.5094653531001503
977,108.0,0.6787062875413636,107.32129371245864,-25.627447,-25.874260949989623,0.24681394998962247,0.669301,0.6371341389868597,0.03216686101314037,-5.890706,-5.930100937704757,0.039394937704757105,-0.080715,-0.11351927375623973,0.03280427375623973,11.26775,-0.16051776840525298,11.428267768405252,-0.026603,-0.0685985149883411,0.0419955149883411
978,108.0,1.1236620771990948,106.8763379228009,-25.451046,-26.88513011549557,1.434084115495569,1.853838,1.3058428232866015,0.5479951767133986,-6.081709,-5.855918349557686,-0.22579065044231417,-0.411161,-0.8785567642322609,0.4673957642322609,11.139167,-0.016611595078232677,11.155778595078234,-1.226388,-2.1096649629110273,0.8832769629110273
979,108.0,1.1787287465582532,106.82127125344175,-25.846695,-26.16697353882308,0.32027853882307866,1.307647,1.2321732342761569,0.07547376572384312,-5.817904,-5.826762711465328,0.008858711465327573,-0.364514,-0.4032961096558022,0.0387821096558022,11.003782,-0.17776671204660063,11.1815487120466,-1.494215,0.24021297444996179,-1.7344279744499618
980,108.0,1.0084053118537335,106.99159468814626,-25.95892,-26.242049912051122,0.28312991205112326,1.084573,1.0246055640555711,0.05996743594442888,-5.731503,-5.754562918756683,0.023059918756683118,-0.229432,-0.26911742354428175,0.039685423544281756,10.966586,-0.16772823844601908,11.134314238446018,-1.489561,0.08719687395528478,-1.5767578739552848
981,108.0,0.777169456269395,107.22283054373061,-25.87147,-26.10545439789841,0.23398439789841063,0.79272,0.7535095934098522,0.03921040659014774,-5.870318,-5.911200535630955,0.040882535630954564,-0.083419,-0.11348986692815964,0.030070866928159648,10.991249,-0.14572038410436755,11.136969384104367,-1.685718,-0.027423051288246302,-1.6582949487117538
982,108.0,0.665393538294254,107.33460646170575,-25.657156,-25.90223460396999,0.24507860396998993,0.66546,0.6343616330151227,0.031098366984877335,-5.913981,-5.9518969932920625,0.037915993292062744,-0.07349,-0.10522884035151352,0.03173884035151352,10.930542,-0.12808622635086447,11.058628226350866,-0.748774,-0.0690611033914781,-0.679712896608522
983,108.0,1.470981440502518,106.52901855949749,-25.159378,-26.68513385938211,1.5257558593821088,2.151791,1.6511338284373958,0.500657171562604,-5.954183,-5.618980711794768,-0.3352022882052319,-0.762088,-1.1668030328493688,0.4047150328493688,10.728803,-0.915163427023902,11.643966427023901,-0.700849,-1.8517548815534637,1.1509058815534636
984,108.0,1.2274685500701719,106.77253144992983,-25.212764,-25.50214966040195,0.28938566040195113,1.352683,1.2734350580225682,0.0792479419774319,-6.294803,-6.3170126624912015,0.0222096624912016,-0.383383,-0.3864693555239793,0.003086355523979345,10.858396,-0.09649961005214189,10.954895610052143,-0.91287,0.5022520899122896,-1.4151220899122896
985,108.0,0.8919965442317893,107.10800345576821,-25.699416,-25.934429637816297,0.23501363781629792,0.939535,0.8911567829433702,0.04837821705662981,-5.974347,-6.019272720473618,0.04492572047361776,-0.176981,-0.20106314578721146,0.024082145787211462,11.023623,-0.0351461953323239,11.058769195332324,-1.376383,0.1851654797366892,-1.5615484797366892
986,108.0,0.6780122956221293,107.32198770437788,-26.132896,-26.33084530556197,0.19794930556196988,0.68324,0.6500236533737817,0.03321634662621831,-5.679293,-5.743441077706372,0.06414807770637143,-0.036775,-0.08369115108974669,0.046916151089746685,11.211169,0.03307311255098301,11.178095887449016,-1.39746,-0.037599033370324074,-1.359860966629676
987,108.0,0.5698640862899127,107.43013591371009,-25.916077,-26.123104506088406,0.20702750608840503,0.566134,0.5396155013723938,0.026518498627606246,-5.699326,-5.760944772084091,0.061618772084091056,-0.02212,-0.0712908169951499,0.0491708169951499,11.174308,0.06898115682451905,11.105326843175481,0.106089,-0.08297159030766499,0.18906059030766498
988,108.0,0.32565355085619485,107.67434644914381,-26.56086,-26.68264883533494,0.12178883533493945,0.25724,0.2518309016639073,0.00540909833609271,-5.819451,-5.8815825652286176,0.062131565228617625,0.506943,0.4710359641560532,0.03590703584394683,11.472898,-0.7305495960304027,12.203447596030404,0.800403,-0.7676523180659631,1.568055318065963
989,108.0,1.135632114055683,106.86436788594432,-24.969095,-25.233675074851767,0.26458007485176793,1.127277,1.153008623451727,-0.02573162345172686,-6.306451,-6.282238158604562,-0.02421284139543811,-0.337002,-0.2584488591394238,-0.07855314086057624,10.888372,-0.8908192068478791,11.77919120684788,-0.889886,0.4157892186413072,-1.3056752186413072
990,108.0,0.7663194271163734,107.23368057288363,-26.150411,-26.35224757690429,0.20183657690429158,0.793494,0.7487872172365654,0.04470678276343465,-5.533973,-5.59887027116851,0.06489727116851007,-0.032872,-0.08207355635400997,0.04920155635400997,11.188779,0.12302648515145471,11.065752514848546,-1.280451,-0.021811253650395383,-1.2586397463496046
991,108.0,0.5897318796761026,107.41026812032389,-25.320394,-25.658712515869997,0.3383185158699966,0.731819,0.6006142166987761,0.13120478330122387,-6.501455,-6.5452799615941535,0.0438249615941535,-0.100587,-0.19223227312903518,0.09164527312903518,11.666331,0.25996193828599556,11.406369061714004,-0.339582,-0.08703659432841426,-0.25254540567158573
992,108.0,1.2981847423706936,106.7018152576293,-26.938317,-28.417078489649292,1.4787614896492904,1.929302,1.2989486167729476,0.6303533832270525,-4.498492,-4.248502411148345,-0.2499895888516548,-0.437744,-1.014044722093757,0.5763007220937569,11.245417,0.3881790308657734,10.857237969134227,-1.199256,-2.340322474520834,1.141066474520834
993,108.0,1.215748868891607,106.78425113110839,-25.607163,-25.981625196725076,0.3744621967250765,1.301512,1.225961753743423,0.07555024625657691,-6.178506,-6.155362203212312,-0.02314379678768752,-0.336184,-0.3509164551990345,0.014732455199034544,11.56692,-0.6551386723725716,12.22205867237257,-1.290073,0.18644407151261844,-1.4765170715126184
994,108.0,0.4714782893098967,107.5285217106901,-26.3395,-27.015963012681187,0.6764630126811859,0.707508,0.4538203795134677,0.2536876204865323,-5.407922,-5.355925027121446,-0.05199697287855454,0.002749,-0.26583835863456673,0.26858735863456673,11.376233,0.28958209181973005,11.08665090818027,-1.691434,-1.2483368859204036,-0.4430971140795965
995,108.0,0.7203538652569353,107.27964613474306,-25.305933,-25.612546742792034,0.30661374279203457,0.769664,0.7295111756240342,0.04015282437596579,-6.426548,-6.427579141463083,0.0010311414630823634,-0.079065,-0.08777221642976507,0.008707216429765074,11.662717,-0.6170560521378299,12.27977305213783,-0.625486,-0.08206430035985669,-0.5434216996401433
996,108.0,2.0696321887478204,105.93036781125218,-25.832201,-26.247517277233154,0.4153162772331527,2.090441,2.035391243922714,0.055049756077286016,-5.088752,-5.046579344315074,-0.042172655684926674,-0.71085,-0.6909765918395917,-0.01987340816040828,11.151327,-0.6645499888733966,11.815876988873397,-0.531363,0.768922528905467,-1.3002855289054671
997,108.0,0.8409500302135999,107.1590499697864,-26.218325,-27.020244460587136,0.8019194605871363,1.227554,0.8345054859809339,0.39304851401906615,-5.832569,-5.759861389801255,-0.07270761019874517,-0.190457,-0.5083195424739526,0.3178625424739526,11.937266,0.47992738206597507,11.457338617934024,-1.496094,-1.0860635902983478,-0.4100304097016523
998,108.0,0.821766553174992,107.178233446825,-25.686503,-26.02016639697283,0.3336633969728311,0.98389,0.8339930568390426,0.14989694316095747,-6.050747,-6.092183748792752,0.04143674879275139,-0.19092,-0.28960722759795465,0.09868722759795465,11.782888,0.4251232208640579,11.357764779135941,-1.101748,0.03965990632754124,-1.141407906327541
999,108.0,0.6429118272705945,107.3570881727294,-25.540851,-25.806540818463866,0.26568981846386563,0.698291,0.6611915987776324,0.037099401222367545,-6.358362,-6.379457809306071,0.0210958093060718,-0.0303,-0.04801787750625178,0.017717877506251777,11.915403,-0.4911243679270185,12.406527367927017,-0.265405,-0.08074821056784891,-0.18465678943215108
1000,108.0,1.5104435398321205,106.48955646016788,-26.394022,-27.18451130652106,0.7904893065210601,1.656014,1.4184530979137782,0.23756090208622194,-4.791301,-4.662446437660089,-0.1288545623399111,-0.345452,-0.5438031400545149,0.19835114005451493,11.249035,-0.5830451610685972,11.832080161068596,-0.870965,-0.7962467991525788,-0.0747182008474212
1001,108.0,0.9588049819463195,107.04119501805368,-26.06704,-26.282406346256526,0.21536634625652695,0.881827,0.9308660157665133,-0.04903901576651326,-5.41484,-5.43629558868947,0.021455588689470062,-0.142976,-0.1237676142264288,-0.019208385773571188,11.411571,-0.5567771330076048,11.968348133007606,-0.896979,0.14346728837206107,-1.040446288372061
1002,108.0,0.6458025363208192,107.35419746367918,-26.168923,-26.34706728243227,0.17814428243227098,0.555067,0.630076337158584,-0.07500933715858404,-5.333958,-5.366021078483695,0.03206307848369505,0.009012,0.01576050964855207,-0.0067485096485520694,11.448602,-0.541612842207338,11.990214842207337,-0.922941,-0.10152753053271875,-0.8214134694672812
1003,108.0,0.9390448791619478,107.06095512083805,-26.3848,-26.58453520401629,0.1997352040162923,0.84416,0.8950515873022337,-0.05089158730223364,-5.001969,-5.0341632722005025,0.03219427220050264,-0.039736,-0.040195176300593195,0.0004591763005931948,11.419996,-0.5307648162356686,11.950760816235668,-0.059751,-0.02255581308645356,-0.03719518691354644
1004,108.0,1.084742692849018,106.91525730715098,-26.217813,-26.487901927859674,0.27008892785967475,1.137927,1.0600983016738261,0.07782869832617378,-5.68757,-5.7187979097999815,0.031227909799981468,-0.09119,-0.13051604011745124,0.03932604011745125,12.10339,-0.36402781887332836,12.467417818873328,0.14229,0.03654247058768301,0.10574752941231699
1005,108.0,0.6083186147487734,107.39168138525123,-26.458883,-26.111321871925472,-0.34756112807452766,0.314983,0.6355532574530662,-0.3205702574530662,-5.176896,-5.361408218242337,0.18451221824233688,0.189508,0.3721022774077119,-0.1825942774077119,11.430037,-0.49763009811751435,11.927667098117515,-0.160843,0.8376007749697575,-0.9984437749697574
1006,108.0,0.7506289037520024,107.249371096248,-25.575941,-25.862431422397098,0.28649042239709743,0.806484,0.768802365414903,0.03768163458509699,-6.147437,-6.165453438471403,0.01801643847140255,-0.036338,-0.05453153340463278,0.018193533404632777,11.843895,-0.4141345235412796,12.25802952354128,-1.390619,-0.05829316086193309,-1.332325839138067
1007,108.0,0.5944542406190134,107.40554575938098,-25.5384,-25.802143986039482,0.2637439860394828,0.666954,0.6329674606219071,0.03398653937809293,-6.233723,-6.259422994704367,0.025699994704366347,-0.004478,-0.02884154629023039,0.02436354629023039,12.018693,-0.3615504519919878,12.380243451991989,-0.188115,-0.09532078994189892,-0.09279421005810108
1008,108.0,1.3598788274759694,106.64012117252403,-25.491825,-26.98334184212375,1.491516842123751,1.84467,1.1907908431093506,0.6538791568906495,-5.804295,-5.491558106410731,-0.3127368935892685,-0.408418,-0.8819739739354218,0.47355597393542176,11.704849,-0.28982752012778995,11.99467652012779,-1.207239,-2.1423423403035065,0.9351033403035065
1009,108.0,1.1329813559950406,106.86701864400496,-25.181735,-25.535062047003738,0.35332704700373796,1.190157,1.1235184690244877,0.0666385309755122,-6.419447,-6.418681357388351,-0.000765642611648687,-0.346947,-0.33898843000261064,-0.007958569997389364,11.974133,-0.33118016357539704,12.305313163575397,-0.924751,0.44204278131910313,-1.3667937813191031
1010,108.0,0.8423139431663716,107.15768605683363,-25.99497,-26.273542103357872,0.27857210335787386,0.883797,0.834194633673664,0.04960236632633608,-5.799153,-5.821972893062707,0.022819893062707486,-0.114741,-0.15375014782864135,0.03900914782864136,12.153925,-0.28935657323390834,12.443281573233907,-1.131476,0.013139304176037295,-1.1446153041760372
1011,108.0,0.6093675040769684,107.39063249592303,-25.532388,-25.795423293801573,0.26303529380157187,0.692368,0.6563750536211306,0.035992946378869406,-6.206288,-6.234122563579713,0.027834563579713034,0.015818,-0.008345935897200271,0.02416393589720027,11.9889,-0.32963996081153496,12.318539960811535,0.19451,-0.09493626600749067,0.2894462660074907
1012,108.0,1.1641287514697995,106.8358712485302,-26.604028,-27.964127259197273,1.3600992591972734,1.594625,0.9406854663982982,0.6539395336017018,-5.11205,-4.832035150818009,-0.28001484918199093,-0.209523,-0.7282360420044891,0.5187130420044891,12.05228,-0.1701275762049935,12.222407576204994,-1.765602,-2.458225151279259,0.6926231512792591
1013,108.0,0.5981183686386528,107.40188163136135,-25.977835,-27.32348143344137,1.3456464334413702,1.072723,0.46863015132443325,0.6040928486755668,-5.717882,-5.428133452262235,-0.2897485477377657,-0.114182,-0.6201575720437185,0.5059755720437185,11.912524,-0.18945198917419004,12.10197598917419,-1.896637,-2.63169122253247,0.7350542225324699
1014,108.0,0.7520604936041878,107.24793950639581,-25.52164,-25.816380009135912,0.2947400091359107,0.813461,0.7781767937208262,0.035284206279173835,-6.088187,-6.108213282484047,0.020026282484047364,-0.016745,-0.03432173142590331,0.017576731425903307,11.827665,-0.3487900863458704,12.17645508634587,-1.864152,-0.050545629679869704,-1.8136063703201304
1015,108.0,0.5900079274687393,107.40999207253127,-25.506115,-25.770611238870572,0.2644962388705707,0.68007,0.6480426224437058,0.032027377556294145,-6.201915,-6.2293239973756265,0.027408997375626853,0.016591,-0.005981680044472756,0.022572680044472757,11.997063,-0.3084315892301573,12.305494589230157,-0.833483,-0.08627129704180084,-0.7472117029581992
1016,108.0,1.6241622056470013,106.375837794353,-26.890648,-28.3020479461755,1.4113999461755,1.928027,1.2413046649054813,0.6867223350945186,-4.506068,-4.202851532914683,-0.303216467085317,-0.384825,-0.9111496938553767,0.5263246938553767,11.946121,-0.15987285885380037,12.1059938588538,-1.563708,-2.3136284145579378,0.7499204145579377
1017,108.0,-0.28439792995480684,108.2843979299548,-25.740986,-24.715484442170133,-1.025501557829866,-0.448936,0.15408130227632433,-0.6030173022763243,-6.57335,-6.987507331948845,0.41415733194884563,0.666725,1.0681827060158902,-0.40145770601589015,12.141543,-0.2384006378431746,12.379943637843175,0.773207,1.8255481500191373,-1.0523411500191373
1018,108.0,0.8495814820549781,107.15041851794503,-25.90423,-26.16724077414566,0.26301077414566265,0.902886,0.8506288647451522,0.052257135254847764,-5.841732,-5.874550872577195,0.03281887257719429,-0.028188,-0.058119071607857634,0.029931071607857632,12.021902,-0.27656419334254034,12.298466193342541,-1.396024,0.0011687411283105211,-1.3971927411283105
1019,108.0,0.6531587769999033,107.3468412230001,-26.101297,-26.34162678698597,0.24032978698597063,0.547193,0.641489508948515,-0.09429650894851493,-5.199519,-5.226745593369047,0.02722659336904787,-0.007255,-0.01321220510897074,0.00595720510897074,11.449865,-0.3994407713214246,11.849305771321426,-0.702785,-0.10759417546839482,-0.5951908245316052
1020,108.0,2.291338781260046,105.70866121873995,-26.431738,-26.906404692059972,0.4746666920599729,2.093818,1.9349467440789763,0.1588712559210239,-4.762415,-4.744336418908936,-0.018078581091064194,-0.666133,-0.6910673071013013,0.02493430710130129,12.07202,-0.17285921393880613,12.244879213938807,-0.698037,0.808259357686764,-1.506296357686764
1021,108.0,1.394999222721264,106.60500077727873,-25.608365,-25.989345047361144,0.3809800473611453,1.363061,1.2775608161160905,0.08550018388390956,-5.850599,-5.850754416093149,0.00015541609314873028,-0.379448,-0.37873784880218,-0.0007101511978200303,12.04737,-0.21946823223965967,12.26683823223966,-0.889846,0.5177962637413185,-1.4076422637413186
1022,108.0,1.0388528350799309,106.96114716492006,-26.060364,-26.36285867454777,0.3024946745477699,1.028769,0.9713981589531835,0.057370841046816556,-5.564107,-5.583496756125779,0.0193897561257792,-0.168191,-0.20101645760156103,0.032825457601561026,12.129404,-0.21830778080373514,12.347711780803735,-1.273177,0.13997214544196682,-1.413149145441967
1023,108.0,0.6142445117458172,107.38575548825418,-25.806996,-26.031817600412296,0.2248216004122945,0.714581,0.677949219734546,0.036631780265453995,-6.039258,-6.0807557759620945,0.04149777596209425,0.043905,0.016100878483035964,0.027804121516964035,12.143626,-0.2426369287626299,12.38626292876263,-1.539855,-0.0585836309748335,-1.4812713690251664
1024,108.0,0.6415163357211551,107.35848366427885,-25.359838,-25.678837499801176,0.31899949980117626,0.725222,0.6992289227847136,0.02599307721528643,-6.179448,-6.192561390614862,0.013113390614861942,-0.002237,-0.02011969360767457,0.017882693607674572,11.808235,-0.31832411277168904,12.12655911277169,-0.082934,-0.08344785631468635,0.0005138563146863534
1025,108.0,1.4353140344376192,106.56468596556238,-26.911579,-28.18456411274025,1.2729851127402512,1.662208,0.9839575475458984,0.6782504524541015,-4.575156,-4.293251414658506,-0.28190458534149343,-0.248941,-0.7582086146399138,0.5092676146399139,12.096223,-0.10041973514031849,12.196642735140319,-1.423967,-2.3909429005758476,0.9669759005758476
1026,108.0,1.2827537590582763,106.71724624094172,-25.550589,-25.917149642921608,0.36656064292160906,1.262118,1.180057473252302,0.08206052674769815,-5.953805,-5.959824627307068,0.006019627307067843,-0.313181,-0.3081275047512259,-0.005053495248774076,12.043262,-0.22193611291161253,12.265198112911612,-0.838581,0.47768593008542,-1.31626693008542
1027,108.0,1.0381895585007204,106.96181044149928,-25.264175,-25.617684756341266,0.35350975634126414,1.079789,1.0113370524924177,0.06845194750758243,-6.283965,-6.2901111566958505,0.00614615669585028,-0.253008,-0.24278942268110462,-0.010218577318895389,12.09181,-0.22703857091093568,12.318848570910935,-0.726662,0.40462575141487533,-1.1312877514148754
1028,108.0,0.6285536453191495,107.37144635468086,-25.784748,-26.01019540742224,0.2254474074222408,0.737001,0.6991721817697257,0.037828818230274286,-6.040775,-6.084028897244546,0.0432538972445462,0.060608,0.03565420518679478,0.02495379481320522,12.116851,-0.25175859700325737,12.368609597003259,-1.195525,-0.04885881431093616,-1.1466661856890639
1029,108.0,0.6479750534070142,107.35202494659299,-25.399218,-25.72033570493113,0.32111770493112957,0.733341,0.7095006276028711,0.023840372397128884,-6.170854,-6.185060559183301,0.01420655918330116,0.003768,-0.011547035449401166,0.015315035449401167,11.8076,-0.3195330768926429,12.127133076892644,0.163637,-0.0699990521085036,0.2336360521085036
1030,108.0,0.35714165861974506,107.64285834138026,-26.100764,-25.259370496607943,-0.8413935033920588,0.228481,0.7805074166780502,-0.5520264166780502,-5.930507,-6.329670193374684,0.399163193374684,0.438281,0.8047296796631416,-0.3664486796631416,12.119841,-0.20129578446154356,12.321136784461542,1.23941,2.111599655768884,-0.8721896557688842
1031,108.0,1.4734629285978798,106.52653707140212,-25.756158,-26.14984713195852,0.39368913195852073,1.378869,1.2816267521868503,0.09724224781314961,-5.687285,-5.689818479573124,0.002533479573123998,-0.35898,-0.3547092745807646,-0.004270725419235399,12.034977,-0.22059631669296342,12.255573316692963,-0.660776,0.5489727744579276,-1.2097487744579276
1032,108.0,-0.548191620166938,108.54819162016693,-25.323451,-24.40980607419578,-0.913644925804217,-0.428903,0.2069783028290128,-0.6358813028290128,-6.940211,-7.35028299930392,0.4100719993039199,0.657494,1.0384749640357933,-0.3809809640357933,12.183886,-0.23948531740814852,12.423371317408147,1.063419,1.8292685747049766,-0.7658495747049767
1033,108.0,1.0717424653317709,106.92825753466823,-25.330134,-25.696190054601868,0.3660560546018665,1.10412,1.0249375001516998,0.07918249984830017,-6.277311,-6.282230557828319,0.004919557828318766,-0.241228,-0.22886837340759933,-0.012359626592400669,12.038137,-0.25883701490151323,12.296974014901513,-0.504612,0.4143253673449181,-0.918937367344918
1034,108.0,0.6279322966521456,107.37206770334785,-25.832398,-26.05326320710062,0.2208652071006192,0.742431,0.7042795432269294,0.038151456773070525,-6.022379,-6.067587827242344,0.04520882724234365,0.069532,0.04534464577844402,0.024187354221555976,12.141345,-0.2659572752349095,12.407302275234908,-0.823788,-0.038234093759679545,-0.7855539062403204
1035,108.0,0.5837331240748529,107.41626687592515,-25.839617,-26.060305575797404,0.22068857579740353,0.709623,0.6704729381983253,0.039150061801674685,-6.046614,-6.089200613155315,0.04258661315531498,0.069061,0.040591928060640436,0.02846907193935956,12.180292,-0.2568093654527677,12.437101365452767,0.441939,-0.06286347411515907,0.5048024741151591
1036,108.0,0.37833314760591696,107.62166685239409,-25.879385,-25.09898554998475,-0.7803994500152491,0.329953,0.86585543960247,-0.5359024396024701,-6.179286,-6.5762235183012105,0.39693751830121027,0.39831,0.7657264691198462,-0.3674164691198462,12.187526,-0.21802346470219294,12.405549464702194,1.583558,2.2321814580808277,-0.6486234580808277
1037,108.0,-0.09212879864111811,108.09212879864111,-25.619513,-24.811766631678186,-0.8077463683218156,-0.050215,0.5600529297488417,-0.6102679297488417,-6.52064,-6.918588626069275,0.39794862606927506,0.489266,0.8647455929493931,-0.37547959294939315,11.995793,-0.2856213176165444,12.281414317616544,1.374243,2.052084803619388,-0.6778418036193881
1038,108.0,-0.5825630988360935,108.58256309883609,-25.543507,-24.534520930976846,-1.0089860690231554,-0.21362,0.2432252079674347,-0.45684520796743466,-6.68977,-7.1261720241819075,0.4364020241819073,0.570327,0.8589607419090939,-0.28863374190909385,12.175154,0.6782266451039919,11.496927354896007,1.284072,1.957121244443842,-0.6730492444438418
1039,108.0,-0.824340451382338,108.82434045138234,-25.344597,-24.308030850806567,-1.0365661491934333,-0.359586,0.11961642166593851,-0.4792024216659385,-6.990486,-7.43514425082599,0.44465825082599064,0.647339,0.940926056381983,-0.293587056381983,12.188388,0.6567748261337385,11.531613173866262,1.298934,1.881730837588669,-0.582796837588669
1040,108.0,-0.6770416120128508,108.67704161201286,-24.798141,-24.026747960555483,-0.7713930394445185,-0.426675,0.2536378911277082,-0.6803128911277082,-7.360161,-7.748387638813963,0.388226638813963,0.635833,1.028025921962107,-0.3921929219621071,11.77836,-0.40187487775980174,12.180234877759801,1.315454,1.7945418872369103,-0.4790878872369104
1041,108.0,-1.2131693895264422,109.21316938952644,-24.927396,-23.875986504528964,-1.051409495471038,-0.595543,-0.07060052267037568,-0.5249424773296244,-7.521982,-7.970841279384309,0.44885927938430825,0.72486,1.0320464099301372,-0.30718640993013724,12.138276,0.6066019439242071,11.531674056075792,1.292622,1.792757069444048,-0.5001350694440481
1042,108.0,0.6476697457798444,107.35233025422015,-25.872861,-26.093652040905948,0.22079104090594726,0.762441,0.7248480571118523,0.03759294288814774,-6.019535,-6.067577971846138,0.04804297184613748,0.079553,0.060756086843535645,0.018796913156464354,12.140831,-0.32519978222165397,12.466030782221655,-0.708162,-0.009991008987775956,-0.698170991012224
1043,108.0,0.3416762770452726,107.65832372295473,-25.84374,-25.89826360206974,0.054523602069739496,0.732592,0.5200382110796016,0.21255378892039845,-6.075048,-6.151836051821088,0.07678805182108839,0.082075,-0.019190433911720914,0.10126543391172091,12.156882,0.6199705780211483,11.536911421978852,-0.040888,-0.006593474139839296,-0.034294525860160706
1044,108.0,0.7081643937700786,107.29183560622992,-26.191811,-26.46815791719289,0.27634691719288895,0.543203,0.6809775886174314,-0.13777458861743141,-5.304622,-5.337231813468728,0.03260981346872782,0.01184,0.02853052170503588,-0.01669052170503588,11.33637,-0.4896090790089969,11.825979079008997,1.481152,-0.03869130243533142,1.5198433024353315
1045,108.0,1.8896490523153173,106.11035094768468,-26.794306,-28.088823558039156,1.294517558039157,1.540726,0.9961403425419584,0.5445856574580417,-4.138752,-3.816089122652734,-0.3226628773472662,-0.523523,-0.9091630331607341,0.38564003316073414,11.226709,-0.3867589971929382,11.613467997192938,-0.473715,-1.9393431346472405,1.4656281346472406
1046,108.0,0.2681688771470753,107.73183112285292,-25.378756,-24.801533048140097,-0.5772229518599019,0.099947,0.8305417888713299,-0.7305947888713299,-6.292682,-6.654154008134384,0.36147200813438385,0.225071,0.659983241923312,-0.434912241923312,11.295953,-0.49287670834182856,11.78882970834183,2.052969,2.4158711458824826,-0.3629021458824826
1047,108.0,1.6524015499848397,106.34759845001516,-25.927258,-27.236450168061438,1.3091921680614398,1.647732,0.937983898879826,0.709748101120174,-5.350364,-5.014111179731374,-0.33625282026862546,-0.423546,-0.8267173267768342,0.4031713267768342,11.645119,-0.34109274449415095,11.98621174449415,-0.410027,-2.003092337493299,1.5930653374932993
1048,108.0,-0.02078382982883872,108.02078382982884,-24.783626,-24.159267364009924,-0.6243586359900775,0.203685,0.7829896685568299,-0.5793046685568299,-7.399015,-7.77700081127543,0.37798581127542974,0.362204,0.7707739769079018,-0.4085699769079018,11.992449,-0.4059863908754969,12.398435390875498,2.035328,2.364653834308241,-0.32932583430824103
1049,108.0,1.3629554602602512,106.63704453973975,-26.660744,-27.804453517359846,1.143709517359845,1.347281,0.6970247439158457,0.6502562560841543,-4.805001,-4.5029359231403525,-0.30206507685964734,-0.234239,-0.6721410415083905,0.4379020415083905,11.738457,-0.3408335475733713,12.079290547573372,-0.844593,-2.3185367318575727,1.4739437318575725
1050,108.0,-0.30488894954420975,108.3048889495442,-25.809956,-25.07220277243255,-0.737753227567449,-0.34456,0.49439342738659775,-0.8389534273865977,-6.127224,-6.534894160171773,0.40767016017177315,0.518461,0.9195401302672411,-0.4010791302672412,11.30471,-0.5685361901423798,11.87324619014238,1.291678,1.9383546747107256,-0.6466766747107255
1051,108.0,1.4089559445637232,106.59104405543627,-26.229084,-27.47679078106251,1.247706781062508,1.26626,0.7034285971325748,0.5628314028674252,-4.95715,-4.624261955698634,-0.33288804430136665,-0.356808,-0.7353811109286578,0.37857311092865775,11.1897,-0.480360134967566,11.670060134967565,-0.606418,-2.138435440183791,1.532017440183791
1052,108.0,1.1647954367714686,106.83520456322853,-26.493742,-27.597200408075164,1.1034584080751628,1.22804,0.5856855447963756,0.6423544552036244,-5.076397,-4.7776178713649795,-0.29877912863502054,-0.159223,-0.5878467935451863,0.4286237935451863,11.723134,-0.3979621942220239,12.121096194222023,-0.939134,-2.366956317906407,1.427822317906407
1053,108.0,-0.6083242057299213,108.60832420572991,-25.651977,-24.698687519986834,-0.953289480013165,-0.109065,0.4074962260452979,-0.5165612260452979,-6.770521,-7.228090585589674,0.45756958558967487,0.534138,0.8284866309861749,-0.2943486309861749,12.051379,0.44990514302755724,11.601473856972444,1.632395,2.0911870297019646,-0.45879202970196453
